#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-03-27 19:52:17.370
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Math 1: Function: C1/1000

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Math 1 (V)
0.0035895,-0.6475091059981483,-0.0006475091059981483
0.00359075,-0.6475091059981483,-0.0006475091059981483
0.003592,-0.6438367138399992,-0.0006438367138399992
0.00359325,-0.6475091059981483,-0.0006475091059981483
0.0035945,-0.6475091059981483,-0.0006475091059981483
0.00359575,-0.6511814981562974,-0.0006511814981562975
0.003597,-0.6511814981562974,-0.0006511814981562975
0.00359825,-0.6511814981562974,-0.0006511814981562975
0.0035995,-0.6548538903144465,-0.0006548538903144466
0.00360075,-0.6548538903144465,-0.0006548538903144466
0.003602,-0.6548538903144465,-0.0006548538903144466
0.00360325,-0.6548538903144465,-0.0006548538903144466
0.0036045,-0.6548538903144465,-0.0006548538903144466
0.00360575,-0.6585262824725957,-0.0006585262824725957
0.003607,-0.6621986746307449,-0.0006621986746307448
0.00360825,-0.6695434589470431,-0.0006695434589470431
0.0036095,-0.6621986746307449,-0.0006621986746307448
0.00361075,-0.6511814981562974,-0.0006511814981562975
0.003612,-0.6585262824725957,-0.0006585262824725957
0.00361325,-0.6621986746307449,-0.0006621986746307448
0.0036145,-0.6621986746307449,-0.0006621986746307448
0.00361575,-0.6621986746307449,-0.0006621986746307448
0.003617,-0.6621986746307449,-0.0006621986746307448
0.00361825,-0.6621986746307449,-0.0006621986746307448
0.0036195,-0.6621986746307449,-0.0006621986746307448
0.00362075,-0.6695434589470431,-0.0006695434589470431
0.003622,-0.6695434589470431,-0.0006695434589470431
0.00362325,-0.6695434589470431,-0.0006695434589470431
0.0036245,-0.6695434589470431,-0.0006695434589470431
0.00362575,-0.6732158511051922,-0.0006732158511051922
0.003627,-0.6732158511051922,-0.0006732158511051922
0.00362825,-0.6695434589470431,-0.0006695434589470431
0.0036295,-0.6695434589470431,-0.0006695434589470431
0.00363075,-0.6695434589470431,-0.0006695434589470431
0.003632,-0.6732158511051922,-0.0006732158511051922
0.00363325,-0.6695434589470431,-0.0006695434589470431
0.0036345,-0.6695434589470431,-0.0006695434589470431
0.00363575,-0.6732158511051922,-0.0006732158511051922
0.003637,-0.6732158511051922,-0.0006732158511051922
0.00363825,-0.6732158511051922,-0.0006732158511051922
0.0036395,-0.6732158511051922,-0.0006732158511051922
0.00364075,-0.6695434589470431,-0.0006695434589470431
0.003642,-0.665871066788894,-0.0006658710667888939
0.00364325,-0.6732158511051922,-0.0006732158511051922
0.0036445,-0.6768882432633414,-0.0006768882432633414
0.00364575,-0.6768882432633414,-0.0006768882432633414
0.003647,-0.6768882432633414,-0.0006768882432633414
0.00364825,-0.6805606354214906,-0.0006805606354214906
0.0036495,-0.6768882432633414,-0.0006768882432633414
0.00365075,-0.6805606354214906,-0.0006805606354214906
0.003652,-0.6768882432633414,-0.0006768882432633414
0.00365325,-0.6768882432633414,-0.0006768882432633414
0.0036545,-0.6805606354214906,-0.0006805606354214906
0.00365575,-0.6805606354214906,-0.0006805606354214906
0.003657,-0.6805606354214906,-0.0006805606354214906
0.00365825,-0.6768882432633414,-0.0006768882432633414
0.0036595,-0.6805606354214906,-0.0006805606354214906
0.00366075,-0.6768882432633414,-0.0006768882432633414
0.003662,-0.6768882432633414,-0.0006768882432633414
0.00366325,-0.6805606354214906,-0.0006805606354214906
0.0036645,-0.6842330275796397,-0.0006842330275796397
0.00366575,-0.6842330275796397,-0.0006842330275796397
0.003667,-0.6768882432633414,-0.0006768882432633414
0.00366825,-0.6768882432633414,-0.0006768882432633414
0.0036695,-0.6768882432633414,-0.0006768882432633414
0.00367075,-0.6805606354214906,-0.0006805606354214906
0.003672,-0.6842330275796397,-0.0006842330275796397
0.00367325,-0.6842330275796397,-0.0006842330275796397
0.0036745,-0.6842330275796397,-0.0006842330275796397
0.00367575,-0.6842330275796397,-0.0006842330275796397
0.003677,-0.6768882432633414,-0.0006768882432633414
0.00367825,-0.6842330275796397,-0.0006842330275796397
0.0036795,-0.6842330275796397,-0.0006842330275796397
0.00368075,-0.6842330275796397,-0.0006842330275796397
0.003682,-0.6805606354214906,-0.0006805606354214906
0.00368325,-0.6805606354214906,-0.0006805606354214906
0.0036845,-0.6805606354214906,-0.0006805606354214906
0.00368575,-0.6842330275796397,-0.0006842330275796397
0.003687,-0.6879054197377888,-0.0006879054197377888
0.00368825,-0.6915778118959379,-0.0006915778118959379
0.0036895,-0.6879054197377888,-0.0006879054197377888
0.00369075,-0.6842330275796397,-0.0006842330275796397
0.003692,-0.6879054197377888,-0.0006879054197377888
0.00369325,-0.6842330275796397,-0.0006842330275796397
0.0036945,-0.6879054197377888,-0.0006879054197377888
0.00369575,-0.6879054197377888,-0.0006879054197377888
0.003697,-0.6842330275796397,-0.0006842330275796397
0.00369825,-0.6879054197377888,-0.0006879054197377888
0.0036995,-0.6915778118959379,-0.0006915778118959379
0.00370075,-0.6879054197377888,-0.0006879054197377888
0.003702,-0.6915778118959379,-0.0006915778118959379
0.00370325,-0.6842330275796397,-0.0006842330275796397
0.0037045,-0.6842330275796397,-0.0006842330275796397
0.00370575,-0.6915778118959379,-0.0006915778118959379
0.003707,-0.6879054197377888,-0.0006879054197377888
0.00370825,-0.6842330275796397,-0.0006842330275796397
0.0037095,-0.6879054197377888,-0.0006879054197377888
0.00371075,-0.6879054197377888,-0.0006879054197377888
0.003712,-0.6915778118959379,-0.0006915778118959379
0.00371325,-0.6842330275796397,-0.0006842330275796397
0.0037145,-0.6842330275796397,-0.0006842330275796397
0.00371575,-0.6879054197377888,-0.0006879054197377888
0.003717,-0.6915778118959379,-0.0006915778118959379
0.00371825,-0.6952502040540871,-0.0006952502040540871
0.0037195,-0.6915778118959379,-0.0006915778118959379
0.00372075,-0.6952502040540871,-0.0006952502040540871
0.003722,-0.6915778118959379,-0.0006915778118959379
0.00372325,-0.6915778118959379,-0.0006915778118959379
0.0037245,-0.6879054197377888,-0.0006879054197377888
0.00372575,-0.6842330275796397,-0.0006842330275796397
0.003727,-0.6879054197377888,-0.0006879054197377888
0.00372825,-0.6879054197377888,-0.0006879054197377888
0.0037295,-0.6879054197377888,-0.0006879054197377888
0.00373075,-0.6915778118959379,-0.0006915778118959379
0.003732,-0.6915778118959379,-0.0006915778118959379
0.00373325,-0.6915778118959379,-0.0006915778118959379
0.0037345,-0.6915778118959379,-0.0006915778118959379
0.00373575,-0.6879054197377888,-0.0006879054197377888
0.003737,-0.6879054197377888,-0.0006879054197377888
0.00373825,-0.6879054197377888,-0.0006879054197377888
0.0037395,-0.6842330275796397,-0.0006842330275796397
0.00374075,-0.6915778118959379,-0.0006915778118959379
0.003742,-0.6915778118959379,-0.0006915778118959379
0.00374325,-0.6879054197377888,-0.0006879054197377888
0.0037445,-0.6915778118959379,-0.0006915778118959379
0.00374575,-0.6952502040540871,-0.0006952502040540871
0.003747,-0.6879054197377888,-0.0006879054197377888
0.00374825,-0.6915778118959379,-0.0006915778118959379
0.0037495,-0.6879054197377888,-0.0006879054197377888
0.00375075,-0.6879054197377888,-0.0006879054197377888
0.003752,-0.6915778118959379,-0.0006915778118959379
0.00375325,-0.6879054197377888,-0.0006879054197377888
0.0037545,-0.6915778118959379,-0.0006915778118959379
0.00375575,-0.6915778118959379,-0.0006915778118959379
0.003757,-0.6842330275796397,-0.0006842330275796397
0.00375825,-0.6915778118959379,-0.0006915778118959379
0.0037595,-0.6952502040540871,-0.0006952502040540871
0.00376075,-0.6915778118959379,-0.0006915778118959379
0.003762,-0.6879054197377888,-0.0006879054197377888
0.00376325,-0.6915778118959379,-0.0006915778118959379
0.0037645,-0.6915778118959379,-0.0006915778118959379
0.00376575,-0.6915778118959379,-0.0006915778118959379
0.003767,-0.6915778118959379,-0.0006915778118959379
0.00376825,-0.6915778118959379,-0.0006915778118959379
0.0037695,-0.6915778118959379,-0.0006915778118959379
0.00377075,-0.6842330275796397,-0.0006842330275796397
0.003772,-0.6842330275796397,-0.0006842330275796397
0.00377325,-0.6842330275796397,-0.0006842330275796397
0.0037745,-0.6879054197377888,-0.0006879054197377888
0.00377575,-0.6879054197377888,-0.0006879054197377888
0.003777,-0.6879054197377888,-0.0006879054197377888
0.00377825,-0.6915778118959379,-0.0006915778118959379
0.0037795,-0.6879054197377888,-0.0006879054197377888
0.00378075,-0.6915778118959379,-0.0006915778118959379
0.003782,-0.6952502040540871,-0.0006952502040540871
0.00378325,-0.6842330275796397,-0.0006842330275796397
0.0037845,-0.6842330275796397,-0.0006842330275796397
0.00378575,-0.6842330275796397,-0.0006842330275796397
0.003787,-0.6805606354214906,-0.0006805606354214906
0.00378825,-0.6842330275796397,-0.0006842330275796397
0.0037895,-0.6915778118959379,-0.0006915778118959379
0.00379075,-0.6842330275796397,-0.0006842330275796397
0.003792,-0.6842330275796397,-0.0006842330275796397
0.00379325,-0.6879054197377888,-0.0006879054197377888
0.0037945,-0.6842330275796397,-0.0006842330275796397
0.00379575,-0.6879054197377888,-0.0006879054197377888
0.003797,-0.6915778118959379,-0.0006915778118959379
0.00379825,-0.6842330275796397,-0.0006842330275796397
0.0037995,-0.6842330275796397,-0.0006842330275796397
0.00380075,-0.6915778118959379,-0.0006915778118959379
0.003802,-0.6879054197377888,-0.0006879054197377888
0.00380325,-0.6842330275796397,-0.0006842330275796397
0.0038045,-0.6768882432633414,-0.0006768882432633414
0.00380575,-0.6805606354214906,-0.0006805606354214906
0.003807,-0.6842330275796397,-0.0006842330275796397
0.00380825,-0.6805606354214906,-0.0006805606354214906
0.0038095,-0.6805606354214906,-0.0006805606354214906
0.00381075,-0.6842330275796397,-0.0006842330275796397
0.003812,-0.6842330275796397,-0.0006842330275796397
0.00381325,-0.6768882432633414,-0.0006768882432633414
0.0038145,-0.6768882432633414,-0.0006768882432633414
0.00381575,-0.6842330275796397,-0.0006842330275796397
0.003817,-0.6879054197377888,-0.0006879054197377888
0.00381825,-0.6805606354214906,-0.0006805606354214906
0.0038195,-0.6842330275796397,-0.0006842330275796397
0.00382075,-0.6805606354214906,-0.0006805606354214906
0.003822,-0.6842330275796397,-0.0006842330275796397
0.00382325,-0.6842330275796397,-0.0006842330275796397
0.0038245,-0.6805606354214906,-0.0006805606354214906
0.00382575,-0.6805606354214906,-0.0006805606354214906
0.003827,-0.6842330275796397,-0.0006842330275796397
0.00382825,-0.6805606354214906,-0.0006805606354214906
0.0038295,-0.6805606354214906,-0.0006805606354214906
0.00383075,-0.6805606354214906,-0.0006805606354214906
0.003832,-0.6768882432633414,-0.0006768882432633414
0.00383325,-0.6768882432633414,-0.0006768882432633414
0.0038345,-0.6768882432633414,-0.0006768882432633414
0.00383575,-0.6732158511051922,-0.0006732158511051922
0.003837,-0.6768882432633414,-0.0006768882432633414
0.00383825,-0.6805606354214906,-0.0006805606354214906
0.0038395,-0.6768882432633414,-0.0006768882432633414
0.00384075,-0.6805606354214906,-0.0006805606354214906
0.003842,-0.6732158511051922,-0.0006732158511051922
0.00384325,-0.6732158511051922,-0.0006732158511051922
0.0038445,-0.6768882432633414,-0.0006768882432633414
0.00384575,-0.6732158511051922,-0.0006732158511051922
0.003847,-0.6768882432633414,-0.0006768882432633414
0.00384825,-0.6768882432633414,-0.0006768882432633414
0.0038495,-0.6768882432633414,-0.0006768882432633414
0.00385075,-0.6732158511051922,-0.0006732158511051922
0.003852,-0.6695434589470431,-0.0006695434589470431
0.00385325,-0.6695434589470431,-0.0006695434589470431
0.0038545,-0.6695434589470431,-0.0006695434589470431
0.00385575,-0.6732158511051922,-0.0006732158511051922
0.003857,-0.6695434589470431,-0.0006695434589470431
0.00385825,-0.6732158511051922,-0.0006732158511051922
0.0038595,-0.6695434589470431,-0.0006695434589470431
0.00386075,-0.6732158511051922,-0.0006732158511051922
0.003862,-0.6732158511051922,-0.0006732158511051922
0.00386325,-0.6695434589470431,-0.0006695434589470431
0.0038645,-0.665871066788894,-0.0006658710667888939
0.00386575,-0.665871066788894,-0.0006658710667888939
0.003867,-0.6732158511051922,-0.0006732158511051922
0.00386825,-0.665871066788894,-0.0006658710667888939
0.0038695,-0.665871066788894,-0.0006658710667888939
0.00387075,-0.6621986746307449,-0.0006621986746307448
0.003872,-0.665871066788894,-0.0006658710667888939
0.00387325,-0.665871066788894,-0.0006658710667888939
0.0038745,-0.6621986746307449,-0.0006621986746307448
0.00387575,-0.665871066788894,-0.0006658710667888939
0.003877,-0.665871066788894,-0.0006658710667888939
0.00387825,-0.665871066788894,-0.0006658710667888939
0.0038795,-0.6621986746307449,-0.0006621986746307448
0.00388075,-0.6621986746307449,-0.0006621986746307448
0.003882,-0.6585262824725957,-0.0006585262824725957
0.00388325,-0.6548538903144465,-0.0006548538903144466
0.0038845,-0.6548538903144465,-0.0006548538903144466
0.00388575,-0.6548538903144465,-0.0006548538903144466
0.003887,-0.6585262824725957,-0.0006585262824725957
0.00388825,-0.6548538903144465,-0.0006548538903144466
0.0038895,-0.6548538903144465,-0.0006548538903144466
0.00389075,-0.6585262824725957,-0.0006585262824725957
0.003892,-0.6548538903144465,-0.0006548538903144466
0.00389325,-0.6585262824725957,-0.0006585262824725957
0.0038945,-0.6585262824725957,-0.0006585262824725957
0.00389575,-0.6511814981562974,-0.0006511814981562975
0.003897,-0.6511814981562974,-0.0006511814981562975
0.00389825,-0.6585262824725957,-0.0006585262824725957
0.0038995,-0.6511814981562974,-0.0006511814981562975
0.00390075,-0.6511814981562974,-0.0006511814981562975
0.003902,-0.6475091059981483,-0.0006475091059981483
0.00390325,-0.6475091059981483,-0.0006475091059981483
0.0039045,-0.6475091059981483,-0.0006475091059981483
0.00390575,-0.6475091059981483,-0.0006475091059981483
0.003907000000000001,-0.6438367138399992,-0.0006438367138399992
0.00390825,-0.6438367138399992,-0.0006438367138399992
0.003909500000000001,-0.64016432168185,-0.00064016432168185
0.00391075,-0.64016432168185,-0.00064016432168185
0.003912000000000001,-0.6438367138399992,-0.0006438367138399992
0.00391325,-0.64016432168185,-0.00064016432168185
0.0039145,-0.64016432168185,-0.00064016432168185
0.00391575,-0.6364919295237008,-0.0006364919295237008
0.003917,-0.6364919295237008,-0.0006364919295237008
0.003918250000000001,-0.6328195373655517,-0.0006328195373655518
0.0039195,-0.6328195373655517,-0.0006328195373655518
0.003920750000000001,-0.6328195373655517,-0.0006328195373655518
0.003922,-0.6328195373655517,-0.0006328195373655518
0.003923250000000001,-0.6328195373655517,-0.0006328195373655518
0.0039245,-0.6328195373655517,-0.0006328195373655518
0.00392575,-0.6291471452074026,-0.0006291471452074026
0.003927,-0.6328195373655517,-0.0006328195373655518
0.00392825,-0.6291471452074026,-0.0006291471452074026
0.003929500000000001,-0.6218023608911043,-0.0006218023608911043
0.00393075,-0.6218023608911043,-0.0006218023608911043
0.003932000000000001,-0.614457576574806,-0.000614457576574806
0.00393325,-0.6181299687329551,-0.0006181299687329551
0.0039345,-0.614457576574806,-0.000614457576574806
0.00393575,-0.614457576574806,-0.000614457576574806
0.003937,-0.614457576574806,-0.000614457576574806
0.003938250000000001,-0.6107851844166569,-0.0006107851844166568
0.0039395,-0.6071127922585078,-0.0006071127922585078
0.003940750000000001,-0.6071127922585078,-0.0006071127922585078
0.003942,-0.6034404001003586,-0.0006034404001003586
0.003943250000000001,-0.5997680079422094,-0.0005997680079422094
0.0039445,-0.5960956157840603,-0.0005960956157840603
0.00394575,-0.5997680079422094,-0.0005997680079422094
0.003947,-0.5924232236259112,-0.0005924232236259112
0.00394825,-0.5887508314677621,-0.0005887508314677621
0.003949500000000001,-0.5850784393096129,-0.0005850784393096129
0.00395075,-0.5777336549933146,-0.0005777336549933147
0.003952000000000001,-0.5703888706770164,-0.0005703888706770164
0.00395325,-0.5703888706770164,-0.0005703888706770164
0.003954500000000001,-0.5703888706770164,-0.0005703888706770164
0.00395575,-0.5667164785188672,-0.0005667164785188672
0.003957,-0.5593716942025689,-0.0005593716942025689
0.00395825,-0.5556993020444198,-0.0005556993020444197
0.0039595,-0.5446821255699723,-0.0005446821255699723
0.003960750000000001,-0.5410097334118232,-0.0005410097334118232
0.003962,-0.533664949095525,-0.0005336649490955249
0.003963250000000001,-0.5226477726210775,-0.0005226477726210776
0.0039645,-0.5116305961466301,-0.0005116305961466301
0.003965750000000001,-0.5042858118303318,-0.0005042858118303318
0.003967,-0.4932686353558843,-0.0004932686353558844
0.00396825,-0.4785790667232878,-0.0004785790667232878
0.0039695,-0.4602171059325421,-0.0004602171059325421
0.00397075,-0.4455275372999455,-0.0004455275372999456
0.003972000000000001,-0.430837968667349,-0.000430837968667349
0.00397325,-0.4124760078766033,-0.0004124760078766033
0.003974500000000001,-0.3904416549277084,-0.0003904416549277084
0.00397575,-0.3757520862951119,-0.0003757520862951119
0.003977,-0.3573901255043662,-0.0003573901255043661
0.00397825,-0.3390281647136205,-0.0003390281647136205
0.0039795,-0.3243385960810239,-0.0003243385960810239
0.003980750000000001,-0.3023042431321291,-0.0003023042431321291
0.003982,-0.2802698901832342,-0.0002802698901832342
0.003983250000000001,-0.2619079293924885,-0.0002619079293924885
0.0039845,-0.2435459686017428,-0.0002435459686017428
0.003985750000000001,-0.2178392234946989,-0.0002178392234946989
0.003987,-0.1994772627039532,-0.0001994772627039532
0.00398825,-0.1811153019132075,-0.0001811153019132075
0.0039895,-0.1627533411224618,-0.0001627533411224618
0.00399075,-0.1370465960154177,-0.0001370465960154178
0.003992000000000001,-0.1223570273828212,-0.0001223570273828212
0.00399325,-0.1039950665920755,-0.0001039950665920755
0.003994500000000001,-0.08196071364318067,-8.196071364318066e-05
0.00399575,-0.06359875285243496,-6.359875285243496e-05
0.003997000000000001,-0.04156439990354013,-4.156439990354013e-05
0.00399825,-0.02320243911279443,-2.320243911279443e-05
0.0039995,-0.008512870480197866,-8.512870480197866e-06
0.00400075,0.01352148246869697,1.352148246869697e-05
0.004002,0.03555583541759182,3.555583541759182e-05
0.004003250000000001,0.05391779620833751,5.391779620833751e-05
0.0040045,0.07595214915723235,7.595214915723235e-05
0.004005750000000001,0.09431410994797805,9.431410994797805e-05
0.004007,0.1126760707387238,0.0001126760707387237
0.004008250000000001,0.1310380315294695,0.0001310380315294695
0.0040095,0.1530723844783643,0.0001530723844783643
0.00401075,0.1751067374272591,0.0001751067374272591
0.004012,0.1934686982180048,0.0001934686982180048
0.00401325,0.2155030511668997,0.0002155030511668997
0.004014500000000001,0.2301926197994962,0.0002301926197994962
0.00401575,0.2485545805902419,0.000248554580590242
0.004017000000000001,0.2669165413809876,0.0002669165413809876
0.00401825,0.2926232864880317,0.0002926232864880316
0.004019500000000001,0.3109852472787774,0.0003109852472787774
0.00402075,0.3293472080695231,0.0003293472080695231
0.004022,0.3513815610184179,0.0003513815610184179
0.004023250000000001,0.3734159139673127,0.0003734159139673127
0.0040245,0.3917778747580584,0.0003917778747580584
0.004025750000000001,0.4138122277069533,0.0004138122277069532
0.004027,0.4285017963395498,0.0004285017963395498
0.004028250000000001,0.4505361492884447,0.0004505361492884446
0.0040295,0.4725705022373395,0.0004725705022373395
0.00403075,0.4909324630280852,0.0004909324630280852
0.004032,0.51296681597698,0.00051296681597698
0.00403325,0.5313287767677257,0.0005313287767677257
0.004034500000000001,0.5460183454003222,0.0005460183454003223
0.00403575,0.5607079140329188,0.0005607079140329187
0.004037000000000001,0.5753974826655154,0.0005753974826655154
0.00403825,0.6011042277725593,0.0006011042277725594
0.004039500000000001,0.619466188563305,0.000619466188563305
0.00404075,0.6415005415121999,0.0006415005415121999
0.004042,0.6635348944610947,0.0006635348944610947
0.00404325,0.6782244630936913,0.0006782244630936914
0.0040445,0.7002588160425861,0.0007002588160425861
0.004045750000000001,0.722293168991481,0.000722293168991481
0.004047,0.7369827376240775,0.0007369827376240776
0.004048250000000001,0.7553446984148232,0.0007553446984148232
0.0040495,0.7737066592055689,0.0007737066592055689
0.004050750000000001,0.7920686199963146,0.0007920686199963146
0.004052,0.8141029729452095,0.0008141029729452095
0.00405325,0.828792541577806,0.000828792541577806
0.0040545,0.8434821102104025,0.0008434821102104025
0.00405575,0.8655164631592974,0.0008655164631592975
0.004057000000000001,0.8875508161081923,0.0008875508161081923
0.00405825,0.9022403847407888,0.0009022403847407888
0.004059500000000001,0.9169299533733853,0.0009169299533733854
0.00406075,0.9389643063222802,0.0009389643063222802
0.004062000000000001,0.9573262671130259,0.0009573262671130259
0.00406325,0.9793606200619208,0.0009793606200619207
0.0040645,0.9977225808526665,0.0009977225808526665
0.004065750000000001,1.012412149485263,0.001012412149485263
0.004067,1.034446502434158,0.001034446502434158
0.004068250000000001,1.049136071066754,0.001049136071066754
0.0040695,1.063825639699351,0.001063825639699351
0.004070750000000001,1.082187600490097,0.001082187600490097
0.004072,1.100549561280842,0.001100549561280842
0.00407325,1.118911522071588,0.001118911522071588
0.0040745,1.137273482862334,0.001137273482862334
0.00407575,1.15563544365308,0.00115563544365308
0.004077000000000001,1.173997404443825,0.001173997404443825
0.00407825,1.188686973076422,0.001188686973076422
0.004079500000000001,1.207048933867167,0.001207048933867167
0.00408075,1.225410894657913,0.001225410894657913
0.004082000000000001,1.24010046329051,0.00124010046329051
0.00408325,1.251117639764957,0.001251117639764957
0.0040845,1.269479600555703,0.001269479600555703
0.00408575,1.284169169188299,0.0012841691691883
0.004087,1.302531129979045,0.001302531129979045
0.004088250000000001,1.320893090769791,0.001320893090769791
0.0040895,1.339255051560537,0.001339255051560537
0.004090750000000001,1.353944620193133,0.001353944620193133
0.004092,1.36863418882573,0.00136863418882573
0.004093250000000001,1.386996149616475,0.001386996149616475
0.0040945,1.405358110407221,0.001405358110407221
0.00409575,1.420047679039818,0.001420047679039817
0.004097,1.442082031988712,0.001442082031988712
0.00409825,1.45309920846316,0.00145309920846316
0.004099500000000001,1.471461169253905,0.001471461169253905
0.00410075,1.489823130044651,0.001489823130044651
0.004102000000000001,1.504512698677248,0.001504512698677248
0.00410325,1.515529875151695,0.001515529875151695
0.004104500000000001,1.533891835942441,0.001533891835942441
0.00410575,1.544909012416888,0.001544909012416888
0.004107,1.563270973207634,0.001563270973207634
0.004108250000000001,1.58163293399838,0.00158163293399838
0.0041095,1.596322502630976,0.001596322502630976
0.004110750000000001,1.607339679105424,0.001607339679105424
0.004112,1.62202924773802,0.00162202924773802
0.004113250000000001,1.647735992845064,0.001647735992845064
0.0041145,1.655080777161362,0.001655080777161363
0.00411575,1.669770345793959,0.001669770345793959
0.004117,1.677115130110257,0.001677115130110257
0.00411825,1.699149483059152,0.001699149483059152
0.004119500000000001,1.713839051691749,0.001713839051691749
0.00412075,1.724856228166196,0.001724856228166196
0.004122000000000001,1.735873404640644,0.001735873404640644
0.00412325,1.75056297327324,0.00175056297327324
0.004124500000000001,1.768924934063986,0.001768924934063986
0.00412575,1.779942110538433,0.001779942110538433
0.004127,1.790959287012881,0.001790959287012881
0.00412825,1.805648855645477,0.001805648855645477
0.0041295,1.816666032119925,0.001816666032119925
0.004130750000000001,1.83502799291067,0.00183502799291067
0.004132,1.853389953701416,0.001853389953701416
0.004133250000000001,1.860734738017714,0.001860734738017714
0.0041345,1.875424306650311,0.001875424306650311
0.004135750000000001,1.890113875282907,0.001890113875282907
0.004137,1.901131051757355,0.001901131051757355
0.00413825,1.912148228231802,0.001912148228231802
0.0041395,1.92316540470625,0.00192316540470625
0.00414075,1.937854973338846,0.001937854973338846
0.004142000000000001,1.948872149813294,0.001948872149813294
0.00414325,1.96356171844589,0.00196356171844589
0.004144500000000001,1.970906502762189,0.001970906502762189
0.00414575,1.985596071394785,0.001985596071394785
0.004147000000000001,2.000285640027382,0.002000285640027382
0.00414825,2.00763042434368,0.00200763042434368
0.0041495,2.018647600818128,0.002018647600818128
0.004150750000000001,2.033337169450724,0.002033337169450724
0.004152,2.044354345925171,0.002044354345925171
0.004153250000000001,2.059043914557768,0.002059043914557768
0.0041545,2.066388698874067,0.002066388698874066
0.004155750000000001,2.084750659664812,0.002084750659664812
0.004157,2.088423051822961,0.002088423051822961
0.00415825,2.09576783613926,0.00209576783613926
0.0041595,2.110457404771856,0.002110457404771856
0.00416075,2.117802189088154,0.002117802189088154
0.004162000000000001,2.128819365562602,0.002128819365562602
0.00416325,2.139836542037049,0.002139836542037049
0.004164500000000001,2.158198502827795,0.002158198502827795
0.00416575,2.161870894985944,0.002161870894985944
0.004167000000000001,2.169215679302242,0.002169215679302242
0.00416825,2.18023285577669,0.00218023285577669
0.0041695,2.191250032251137,0.002191250032251137
0.00417075,2.198594816567435,0.002198594816567436
0.004172,2.209611993041883,0.002209611993041883
0.004173250000000001,2.216956777358181,0.002216956777358181
0.0041745,2.224301561674479,0.00222430156167448
0.004175750000000001,2.235318738148927,0.002235318738148927
0.004177,2.246335914623374,0.002246335914623374
0.004178250000000001,2.250008306781524,0.002250008306781523
0.0041795,2.257353091097822,0.002257353091097822
0.00418075,2.268370267572269,0.002268370267572269
0.004182,2.275715051888568,0.002275715051888567
0.00418325,2.286732228363015,0.002286732228363015
0.004184500000000001,2.294077012679313,0.002294077012679313
0.00418575,2.305094189153761,0.002305094189153761
0.004187000000000001,2.30876658131191,0.002308766581311909
0.00418825,2.312438973470059,0.002312438973470059
0.004189500000000001,2.319783757786357,0.002319783757786357
0.00419075,2.330800934260805,0.002330800934260805
0.004192,2.334473326418954,0.002334473326418954
0.004193250000000001,2.341818110735252,0.002341818110735252
0.0041945,2.34916289505155,0.00234916289505155
0.004195750000000001,2.356507679367848,0.002356507679367848
0.004197,2.363852463684147,0.002363852463684147
0.004198250000000001,2.363852463684147,0.002363852463684147
0.0041995,2.371197248000445,0.002371197248000445
0.00420075,2.378542032316743,0.002378542032316743
0.004202,2.385886816633042,0.002385886816633042
0.00420325,2.39323160094934,0.00239323160094934
0.004204500000000001,2.396903993107489,0.002396903993107489
0.00420575,2.400576385265638,0.002400576385265638
0.004207000000000001,2.411593561740085,0.002411593561740086
0.00420825,2.411593561740085,0.002411593561740086
0.004209500000000001,2.418938346056384,0.002418938346056384
0.00421075,2.426283130372682,0.002426283130372682
0.004212,2.429955522530831,0.002429955522530831
0.00421325,2.433627914688981,0.002433627914688981
0.0042145,2.43730030684713,0.00243730030684713
0.004215750000000001,2.444645091163428,0.002444645091163428
0.004217,2.444645091163428,0.002444645091163428
0.004218250000000001,2.444645091163428,0.002444645091163428
0.0042195,2.448317483321577,0.002448317483321577
0.004220750000000001,2.459334659796025,0.002459334659796025
0.004222,2.459334659796025,0.002459334659796025
0.00422325,2.470351836270472,0.002470351836270472
0.0042245,2.466679444112323,0.002466679444112323
0.00422575,2.463007051954174,0.002463007051954174
0.004227000000000001,2.470351836270472,0.002470351836270472
0.00422825,2.47769662058677,0.00247769662058677
0.004229500000000001,2.47769662058677,0.00247769662058677
0.00423075,2.485041404903068,0.002485041404903068
0.004232000000000001,2.485041404903068,0.002485041404903068
0.00423325,2.481369012744919,0.002481369012744919
0.0042345,2.485041404903068,0.002485041404903068
0.004235750000000001,2.485041404903068,0.002485041404903068
0.004237,2.485041404903068,0.002485041404903068
0.004238250000000001,2.492386189219367,0.002492386189219367
0.0042395,2.492386189219367,0.002492386189219367
0.004240750000000001,2.492386189219367,0.002492386189219367
0.004242,2.496058581377516,0.002496058581377516
0.00424325,2.496058581377516,0.002496058581377516
0.0042445,2.499730973535665,0.002499730973535665
