#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-28 16:46:08.746
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.000490125,-0.3023042431321291
-0.000489875,-0.3133214196065765
-0.0004896249999999999,-0.3169938117647256
-0.0004893749999999999,-0.3280109882391797
-0.0004891249999999999,-0.3427005568717713
-0.0004888750000000001,-0.3463729490299171
-0.000488625,-0.3573901255043662
-0.000488375,-0.3647349098206644
-0.000488125,-0.3684073019788136
-0.0004878749999999999,-0.3757520862951119
-0.0004876249999999999,-0.3794244784532643
-0.0004873750000000001,-0.386769262769556
-0.000487125,-0.3941140470858542
-0.000486875,-0.405131223560305
-0.000486625,-0.4161484000347524
-0.0004863749999999999,-0.4198207921929015
-0.0004861249999999999,-0.4308379686673506
-0.0004858749999999999,-0.4345103608255048
-0.0004856250000000001,-0.449199929458088
-0.000485375,-0.4602171059325421
-0.000485125,-0.4675618902488404
-0.000484875,-0.4749066745651386
-0.0004846249999999999,-0.4822514588814369
-0.0004843749999999999,-0.4895962431977352
-0.0004841250000000001,-0.4895962431977352
-0.000483875,-0.5042858118303252
-0.000483625,-0.5116305961466301
-0.000483375,-0.5153029883047793
-0.0004831249999999999,-0.5226477726210775
-0.0004828749999999999,-0.5263201647792316
-0.0004826249999999999,-0.5373373412536774
-0.0004823750000000001,-0.544682125569969
-0.000482125,-0.5556993020444198
-0.000481875,-0.5667164785188672
-0.000481625,-0.5740612628351655
-0.0004813749999999999,-0.5887508314677621
-0.0004811249999999999,-0.5924232236259145
-0.0004808750000000001,-0.5997680079422061
-0.000480625,-0.6107851844166519
-0.000480375,-0.614457576574806
-0.000480125,-0.614457576574806
-0.0004798749999999999,-0.6254747530492535
-0.0004796249999999999,-0.6364919295237025
-0.0004793749999999999,-0.6401643216818567
-0.0004791250000000001,-0.6548538903144399
-0.000478875,-0.6585262824725957
-0.000478625,-0.665871066788894
-0.000478375,-0.6732158511051922
-0.0004781249999999999,-0.6732158511051922
-0.0004778749999999999,-0.6879054197377922
-0.0004776250000000001,-0.6952502040540838
-0.000477375,-0.702594988370382
-0.000477125,-0.7136121648448328
-0.000476875,-0.7209569491611311
-0.0004766249999999999,-0.7283017334774293
-0.000476375,-0.7393189099518768
-0.000476125,-0.746663694268175
-0.000475875,-0.7503360864263242
-0.0004756249999999999,-0.7613532629007717
-0.000475375,-0.7650256550589207
-0.000475125,-0.7760428315333682
-0.0004748749999999999,-0.7833876158496664
-0.000474625,-0.7907324001659647
-0.000474375,-0.7980771844822631
-0.0004741249999999999,-0.8017495766404121
-0.000473875,-0.8127667531148596
-0.000473625,-0.823783929589307
-0.0004733749999999999,-0.8274563217474561
-0.000473125,-0.8348011060637545
-0.000472875,-0.8458182825382018
-0.000472625,-0.8531630668545002
-0.0004723749999999999,-0.8568354590126492
-0.000472125,-0.8605078511707984
-0.000471875,-0.8751974198033949
-0.0004716249999999999,-0.8788698119615441
-0.000471375,-0.8898869884359916
-0.000471125,-0.8972317727522898
-0.0004708749999999999,-0.9082489492267373
-0.000470625,-0.9192661257011846
-0.000470375,-0.926610910017483
-0.0004701249999999999,-0.9339556943337812
-0.000469875,-0.9376280864919303
-0.000469625,-0.9486452629663777
-0.000469375,-0.9596624394408252
-0.0004691249999999999,-0.9670072237571234
-0.000468875,-0.9816967923897201
-0.000468625,-0.9890415767060183
-0.0004683749999999999,-0.9927139688641674
-0.000468125,-1.003731145338615
-0.000467875,-1.007403537496764
-0.0004676249999999999,-1.014748321813062
-0.000467375,-1.014748321813062
-0.000467125,-1.02576549828751
-0.000466875,-1.036782674761957
-0.000466625,-1.040455066920106
-0.000466375,-1.044127459078255
-0.000466125,-1.058817027710852
-0.0004658749999999999,-1.062489419869001
-0.000465625,-1.073506596343448
-0.000465375,-1.080851380659747
-0.0004651249999999999,-1.088196164976045
-0.000464875,-1.095540949292343
-0.000464625,-1.102885733608642
-0.0004643749999999999,-1.106558125766791
-0.000464125,-1.113902910083089
-0.000463875,-1.121247694399387
-0.000463625,-1.132264870873835
-0.0004633749999999999,-1.135937263031984
-0.000463125,-1.143282047348282
-0.000462875,-1.15429922382273
-0.0004626249999999999,-1.157971615980879
-0.000462375,-1.165316400297177
-0.000462125,-1.168988792455326
-0.0004618749999999999,-1.183678361087923
-0.000461625,-1.19469553756237
-0.000461375,-1.202040321878668
-0.0004611249999999999,-1.205712714036818
-0.000460875,-1.220402282669414
-0.000460625,-1.220402282669414
-0.000460375,-1.231419459143862
-0.0004601249999999999,-1.23876424346016
-0.000459875,-1.246109027776458
-0.000459625,-1.249781419934607
-0.0004593749999999999,-1.260798596409055
-0.000459125,-1.268143380725353
-0.000458875,-1.28283294935795
-0.0004586249999999999,-1.286505341516099
-0.000458375,-1.290177733674248
-0.000458125,-1.293850125832397
-0.0004578749999999999,-1.297522517990546
-0.000457625,-1.304867302306844
-0.000457375,-1.319556870939441
-0.000457125,-1.326901655255739
-0.0004568749999999999,-1.337918831730187
-0.000456625,-1.345263616046485
-0.000456375,-1.348936008204634
-0.0004561249999999999,-1.352608400362783
-0.000455875,-1.363625576837231
-0.000455625,-1.370970361153529
-0.0004553749999999999,-1.381987537627976
-0.000455125,-1.389332321944275
-0.000454875,-1.396677106260573
