#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0DF82
#Date Time: 2022-02-28 21:34:40.889
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: -1.27837 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0003010140000000001,0.722293168991481,4.997797775637649
0.0003016440000000001,0.722293168991481,4.997797775637649
0.0003022740000000001,0.722293168991481,4.997797775637649
0.0003029040000000001,0.7186207768333318,4.997797775637649
0.0003035340000000001,0.7186207768333318,4.994157705230656
0.0003041640000000001,0.7186207768333318,4.986877564416673
0.0003047940000000001,0.7259655611496301,4.986877564416673
0.000305424,0.7259655611496301,4.990517634823665
0.000306054,0.7186207768333318,4.986877564416673
0.000306684,0.7186207768333318,4.983237494009682
0.000307314,0.722293168991481,4.97959742360269
0.000307944,0.7259655611496301,4.975957353195699
0.000308574,0.722293168991481,4.968677212381715
0.000309204,0.7186207768333318,4.972317282788707
0.000309834,0.7186207768333318,4.972317282788707
0.000310464,0.7186207768333318,4.965037141974723
0.000311094,0.7186207768333318,4.965037141974723
0.000311724,0.722293168991481,4.968677212381715
0.000312354,0.722293168991481,4.961397071567732
0.000312984,0.7186207768333318,4.95775700116074
0.000313614,0.7186207768333318,4.954116930753749
0.000314244,0.7186207768333318,4.950476860346757
0.000314874,0.7149483846751827,4.954116930753749
0.000315504,0.7186207768333318,4.946836789939765
0.000316134,0.722293168991481,4.943196719532773
0.000316764,0.7259655611496301,4.943196719532773
0.000317394,0.7259655611496301,4.939556649125782
0.000318024,0.7186207768333318,4.93591657871879
0.000318654,0.722293168991481,4.932276508311799
0.000319284,0.7186207768333318,4.932276508311799
0.000319914,0.722293168991481,4.932276508311799
0.000320544,0.722293168991481,4.924996367497815
0.000321174,0.7186207768333318,4.924996367497815
0.000321804,0.7149483846751827,4.921356297090823
0.000322434,0.7186207768333318,4.917716226683832
0.000323064,0.7186207768333318,4.910436085869849
0.000323694,0.7149483846751827,4.906796015462857
0.000324324,0.722293168991481,4.899515874648873
0.000324954,0.722293168991481,4.89223573383489
0.000325584,0.7149483846751827,4.888595663427899
0.000326214,0.7149483846751827,4.884955593020907
0.000326844,0.7149483846751827,4.884955593020907
0.000327474,0.7149483846751827,4.877675452206923
0.000328104,0.722293168991481,4.87039531139294
0.000328734,0.7186207768333318,4.863115170578957
0.000329364,0.7259655611496301,4.859475100171966
0.000329994,0.722293168991481,4.852194959357982
0.000330624,0.722293168991481,4.852194959357982
0.0003312540000000001,0.722293168991481,4.844914818543998
0.0003318840000000001,0.722293168991481,4.844914818543998
0.0003325140000000001,0.7186207768333318,4.833994607323024
0.0003331440000000001,0.7186207768333318,4.830354536916031
0.0003337740000000001,0.7186207768333318,4.82671446650904
0.0003344040000000001,0.7186207768333318,4.819434325695057
